-0.6240 0.7119 0.0399
-0.7332 0.6947 0.0638
-0.6240 0.7119 0.0399
-0.7412 0.7075 0.0399
-0.8200 0.6837 0.0638
-0.7332 0.6947 0.0638
-0.7412 0.7075 0.0399
-0.8200 0.6837 0.0638
-0.7412 0.7075 0.0399
-0.8325 0.6953 0.0399
-0.8823 0.6623 0.0638
-0.8200 0.6837 0.0638
-0.8325 0.6953 0.0399
-0.8823 0.6623 0.0638
-0.8325 0.6953 0.0399
-0.8978 0.6716 0.0399
-0.9198 0.6270 0.0638
-0.8823 0.6623 0.0638
-0.8978 0.6716 0.0399
-0.9198 0.6270 0.0638
-0.8978 0.6716 0.0399
-0.9370 0.6326 0.0399
-0.9324 0.5743 0.0638
-0.9198 0.6270 0.0638
-0.9370 0.6326 0.0399
-0.9324 0.5743 0.0638
-0.9370 0.6326 0.0399
-0.9501 0.5743 0.0399
-0.6240 0.7119 -0.0399
-0.6248 0.7172 0.0000
-0.4985 0.7125 -0.0399
-0.7412 0.7075 0.0399
-0.6240 0.7119 0.0399
-0.6248 0.7172 0.0000
-0.7412 0.7075 0.0399
-0.6248 0.7172 0.0000
-0.7445 0.7126 0.0000
-0.8325 0.6953 0.0399
-0.7412 0.7075 0.0399
-0.7445 0.7126 0.0000
-0.8325 0.6953 0.0399
-0.7445 0.7126 0.0000
-0.8375 0.6999 0.0000
-0.8978 0.6716 0.0399
-0.8325 0.6953 0.0399
-0.8375 0.6999 0.0000
-0.8978 0.6716 0.0399
-0.8375 0.6999 0.0000
-0.9040 0.6754 0.0000
-0.9370 0.6326 0.0399
-0.8978 0.6716 0.0399
-0.9040 0.6754 0.0000
-0.9370 0.6326 0.0399
-0.9040 0.6754 0.0000
-0.9439 0.6348 0.0000
-0.9501 0.5743 0.0399
-0.9370 0.6326 0.0399
-0.9439 0.6348 0.0000
-0.9501 0.5743 0.0399
-0.9439 0.6348 0.0000
-0.9572 0.5743 0.0000
-0.4999 0.6821 -0.1391
-0.5554 0.5991 0.0000
-0.5267 0.6514 -0.0399
-0.7445 0.7126 0.0000
-0.6248 0.7172 0.0000
-0.6240 0.7119 -0.0399
-0.7445 0.7126 0.0000
-0.6240 0.7119 -0.0399
-0.7412 0.7075 -0.0399
-0.8375 0.6999 0.0000
-0.7445 0.7126 0.0000
-0.7412 0.7075 -0.0399
-0.8375 0.6999 0.0000
-0.7412 0.7075 -0.0399
-0.8325 0.6953 -0.0399
-0.9040 0.6754 0.0000
-0.8375 0.6999 0.0000
-0.8325 0.6953 -0.0399
-0.9040 0.6754 0.0000
-0.8325 0.6953 -0.0399
-0.8978 0.6716 -0.0399
-0.9439 0.6348 0.0000
-0.9040 0.6754 0.0000
-0.8978 0.6716 -0.0399
-0.9439 0.6348 0.0000
-0.8978 0.6716 -0.0399
-0.9370 0.6326 -0.0399
-0.9572 0.5743 0.0000
-0.9439 0.6348 0.0000
-0.9370 0.6326 -0.0399
-0.9572 0.5743 0.0000
-0.9370 0.6326 -0.0399
-0.9501 0.5743 -0.0399
-0.4985 0.7125 -0.0399
-0.4999 0.6821 -0.1391
-0.5017 0.6992 -0.0638
-0.5087 0.6821 -0.0717
-0.5017 0.6992 -0.0638
-0.4999 0.6821 -0.1391
-0.7412 0.7075 -0.0399
-0.6240 0.7119 -0.0399
-0.6220 0.6987 -0.0638
-0.7412 0.7075 -0.0399
-0.6220 0.6987 -0.0638
-0.7332 0.6947 -0.0638
-0.8325 0.6953 -0.0399
-0.7412 0.7075 -0.0399
-0.7332 0.6947 -0.0638
-0.8325 0.6953 -0.0399
-0.7332 0.6947 -0.0638
-0.8200 0.6837 -0.0638
-0.8978 0.6716 -0.0399
-0.8325 0.6953 -0.0399
-0.8200 0.6837 -0.0638
-0.8978 0.6716 -0.0399
-0.8200 0.6837 -0.0638
-0.8823 0.6623 -0.0638
-0.9370 0.6326 -0.0399
-0.8978 0.6716 -0.0399
-0.8823 0.6623 -0.0638
-0.9370 0.6326 -0.0399
-0.8823 0.6623 -0.0638
-0.9198 0.6270 -0.0638
-0.9501 0.5743 -0.0399
-0.9370 0.6326 -0.0399
-0.9198 0.6270 -0.0638
-0.9501 0.5743 -0.0399
-0.9198 0.6270 -0.0638
-0.9324 0.5743 -0.0638
-0.4999 0.6821 -0.1391
-0.5267 0.6514 -0.0399
-0.5176 0.6647 -0.0638
-0.6148 0.6511 -0.0399
-0.6168 0.6643 -0.0638
-0.5267 0.6514 -0.0399
-0.7332 0.6947 -0.0638
-0.6220 0.6987 -0.0638
-0.6194 0.6815 -0.0718
-0.7332 0.6947 -0.0638
-0.6194 0.6815 -0.0718
-0.7226 0.6780 -0.0718
-0.8200 0.6837 -0.0638
-0.7332 0.6947 -0.0638
-0.7226 0.6780 -0.0718
-0.8200 0.6837 -0.0638
-0.7226 0.6780 -0.0718
-0.8036 0.6685 -0.0718
-0.8823 0.6623 -0.0638
-0.8200 0.6837 -0.0638
-0.8036 0.6685 -0.0718
-0.8823 0.6623 -0.0638
-0.8036 0.6685 -0.0718
-0.8621 0.6501 -0.0718
-0.9198 0.6270 -0.0638
-0.8823 0.6623 -0.0638
-0.8621 0.6501 -0.0718
-0.9198 0.6270 -0.0638
-0.8621 0.6501 -0.0718
-0.8974 0.6197 -0.0718
-0.9324 0.5743 -0.0638
-0.9198 0.6270 -0.0638
-0.8974 0.6197 -0.0718
-0.9324 0.5743 -0.0638
-0.8974 0.6197 -0.0718
-0.9093 0.5743 -0.0718
-0.5176 0.6647 -0.0638
-0.6194 0.6815 -0.0718
-0.5087 0.6821 -0.0717
-0.5017 0.6992 0.0638
-0.5087 0.6821 0.0717
-0.4999 0.6821 0.1391
-0.7226 0.6780 -0.0718
-0.6194 0.6815 -0.0718
-0.6168 0.6643 -0.0638
-0.7226 0.6780 -0.0718
-0.6168 0.6643 -0.0638
-0.7121 0.6614 -0.0638
-0.8036 0.6685 -0.0718
-0.7226 0.6780 -0.0718
-0.7121 0.6614 -0.0638
-0.8036 0.6685 -0.0718
-0.7121 0.6614 -0.0638
-0.7873 0.6534 -0.0638
-0.8621 0.6501 -0.0718
-0.8036 0.6685 -0.0718
-0.7873 0.6534 -0.0638
-0.8621 0.6501 -0.0718
-0.7873 0.6534 -0.0638
-0.8419 0.6379 -0.0638
-0.8974 0.6197 -0.0718
-0.8621 0.6501 -0.0718
-0.8419 0.6379 -0.0638
-0.8974 0.6197 -0.0718
-0.8419 0.6379 -0.0638
-0.8751 0.6124 -0.0638
-0.9093 0.5743 -0.0718
-0.8974 0.6197 -0.0718
-0.8751 0.6124 -0.0638
-0.9093 0.5743 -0.0718
-0.8751 0.6124 -0.0638
-0.8863 0.5743 -0.0638
-0.5359 0.5991 0.1491
-0.5176 0.6647 0.0638
-0.5267 0.6514 0.0399
-0.5359 0.5991 0.1491
-0.5267 0.6514 0.0399
-0.5554 0.5991 0.0000
-0.7121 0.6614 -0.0638
-0.6168 0.6643 -0.0638
-0.6148 0.6511 -0.0399
-0.7121 0.6614 -0.0638
-0.6148 0.6511 -0.0399
-0.7040 0.6486 -0.0399
-0.7873 0.6534 -0.0638
-0.7121 0.6614 -0.0638
-0.7040 0.6486 -0.0399
-0.7873 0.6534 -0.0638
-0.7040 0.6486 -0.0399
-0.7748 0.6418 -0.0399
-0.8419 0.6379 -0.0638
-0.7873 0.6534 -0.0638
-0.7748 0.6418 -0.0399
-0.8419 0.6379 -0.0638
-0.7748 0.6418 -0.0399
-0.8263 0.6286 -0.0399
-0.8751 0.6124 -0.0638
-0.8419 0.6379 -0.0638
-0.8263 0.6286 -0.0399
-0.8751 0.6124 -0.0638
-0.8263 0.6286 -0.0399
-0.8579 0.6068 -0.0399
-0.8863 0.5743 -0.0638
-0.8751 0.6124 -0.0638
-0.8579 0.6068 -0.0399
-0.8863 0.5743 -0.0638
-0.8579 0.6068 -0.0399
-0.8686 0.5743 -0.0399
-0.5343 0.6460 0.0000
-0.6148 0.6511 -0.0399
-0.5267 0.6514 -0.0399
-0.7040 0.6486 -0.0399
-0.6148 0.6511 -0.0399
-0.6141 0.6458 0.0000
-0.7040 0.6486 -0.0399
-0.6141 0.6458 0.0000
-0.7008 0.6434 0.0000
-0.7748 0.6418 -0.0399
-0.7040 0.6486 -0.0399
-0.7008 0.6434 0.0000
-0.7748 0.6418 -0.0399
-0.7008 0.6434 0.0000
-0.7697 0.6371 0.0000
-0.8263 0.6286 -0.0399
-0.7748 0.6418 -0.0399
-0.7697 0.6371 0.0000
-0.8263 0.6286 -0.0399
-0.7697 0.6371 0.0000
-0.8201 0.6248 0.0000
-0.8579 0.6068 -0.0399
-0.8263 0.6286 -0.0399
-0.8201 0.6248 0.0000
-0.8579 0.6068 -0.0399
-0.8201 0.6248 0.0000
-0.8510 0.6046 0.0000
-0.8686 0.5743 -0.0399
-0.8579 0.6068 -0.0399
-0.8510 0.6046 0.0000
-0.8686 0.5743 -0.0399
-0.8510 0.6046 0.0000
-0.8615 0.5743 0.0000
-0.8560 0.5331 0.0000
-0.8615 0.5743 0.0000
-0.8686 0.5743 0.0399
-0.8560 0.5331 0.0000
-0.8686 0.5743 0.0399
-0.8628 0.5309 0.0399
-0.8390 0.4839 0.0000
-0.8560 0.5331 0.0000
-0.8628 0.5309 0.0399
-0.8390 0.4839 0.0000
-0.8628 0.5309 0.0399
-0.8450 0.4803 0.0399
-0.8096 0.4307 0.0000
-0.8390 0.4839 0.0000
-0.8450 0.4803 0.0399
-0.8096 0.4307 0.0000
-0.8450 0.4803 0.0399
-0.8142 0.4262 0.0399
-0.7669 0.3776 0.0000
-0.8096 0.4307 0.0000
-0.8142 0.4262 0.0399
-0.7669 0.3776 0.0000
-0.8142 0.4262 0.0399
-0.7697 0.3723 0.0399
-0.7101 0.3284 0.0000
-0.7669 0.3776 0.0000
-0.7697 0.3723 0.0399
-0.7101 0.3284 0.0000
-0.7697 0.3723 0.0399
-0.7105 0.3224 0.0399
-0.6381 0.2872 0.0000
-0.7101 0.3284 0.0000
-0.7105 0.3224 0.0399
-0.6381 0.2872 0.0000
-0.7105 0.3224 0.0399
-0.6312 0.2776 0.0399
-0.8628 0.5309 0.0399
-0.8686 0.5743 0.0399
-0.8863 0.5743 0.0638
-0.8628 0.5309 0.0399
-0.8863 0.5743 0.0638
-0.8798 0.5254 0.0638
-0.8450 0.4803 0.0399
-0.8628 0.5309 0.0399
-0.8798 0.5254 0.0638
-0.8450 0.4803 0.0399
-0.8798 0.5254 0.0638
-0.8599 0.4713 0.0638
-0.8142 0.4262 0.0399
-0.8450 0.4803 0.0399
-0.8599 0.4713 0.0638
-0.8142 0.4262 0.0399
-0.8599 0.4713 0.0638
-0.8257 0.4148 0.0638
-0.7697 0.3723 0.0399
-0.8142 0.4262 0.0399
-0.8257 0.4148 0.0638
-0.7697 0.3723 0.0399
-0.8257 0.4148 0.0638
-0.7764 0.3592 0.0638
-0.7105 0.3224 0.0399
-0.7697 0.3723 0.0399
-0.7764 0.3592 0.0638
-0.7105 0.3224 0.0399
-0.7764 0.3592 0.0638
-0.7114 0.3073 0.0638
-0.6312 0.2776 0.0399
-0.7105 0.3224 0.0399
-0.7114 0.3073 0.0638
-0.6312 0.2776 0.0399
-0.7114 0.3073 0.0638
-0.6248 0.2596 0.0638
-0.8798 0.5254 0.0638
-0.8863 0.5743 0.0638
-0.9093 0.5743 0.0718
-0.8798 0.5254 0.0638
-0.9093 0.5743 0.0718
-0.9019 0.5183 0.0718
-0.8599 0.4713 0.0638
-0.8798 0.5254 0.0638
-0.9019 0.5183 0.0718
-0.8599 0.4713 0.0638
-0.9019 0.5183 0.0718
-0.8792 0.4595 0.0718
-0.8257 0.4148 0.0638
-0.8599 0.4713 0.0638
-0.8792 0.4595 0.0718
-0.8257 0.4148 0.0638
-0.8792 0.4595 0.0718
-0.8405 0.4001 0.0718
-0.7764 0.3592 0.0638
-0.8257 0.4148 0.0638
-0.8405 0.4001 0.0718
-0.7764 0.3592 0.0638
-0.8405 0.4001 0.0718
-0.7853 0.3421 0.0718
-0.7114 0.3073 0.0638
-0.7764 0.3592 0.0638
-0.7853 0.3421 0.0718
-0.7114 0.3073 0.0638
-0.7853 0.3421 0.0718
-0.7127 0.2878 0.0718
-0.6248 0.2596 0.0638
-0.7114 0.3073 0.0638
-0.7127 0.2878 0.0718
-0.6248 0.2596 0.0638
-0.7127 0.2878 0.0718
-0.6199 0.2381 0.0718
-0.9019 0.5183 0.0718
-0.9093 0.5743 0.0718
-0.9324 0.5743 0.0638
-0.9019 0.5183 0.0718
-0.9324 0.5743 0.0638
-0.9240 0.5112 0.0638
-0.8792 0.4595 0.0718
-0.9019 0.5183 0.0718
-0.9240 0.5112 0.0638
-0.8792 0.4595 0.0718
-0.9240 0.5112 0.0638
-0.8985 0.4478 0.0638
-0.8405 0.4001 0.0718
-0.8792 0.4595 0.0718
-0.8985 0.4478 0.0638
-0.8405 0.4001 0.0718
-0.8985 0.4478 0.0638
-0.8554 0.3853 0.0638
-0.7853 0.3421 0.0718
-0.8405 0.4001 0.0718
-0.8554 0.3853 0.0638
-0.7853 0.3421 0.0718
-0.8554 0.3853 0.0638
-0.7941 0.3250 0.0638
-0.7127 0.2878 0.0718
-0.7853 0.3421 0.0718
-0.7941 0.3250 0.0638
-0.7127 0.2878 0.0718
-0.7941 0.3250 0.0638
-0.7140 0.2683 0.0638
-0.6199 0.2381 0.0718
-0.7127 0.2878 0.0718
-0.7140 0.2683 0.0638
-0.9240 0.5112 0.0638
-0.9324 0.5743 0.0638
-0.9501 0.5743 0.0399
-0.9240 0.5112 0.0638
-0.9501 0.5743 0.0399
-0.9410 0.5058 0.0399
-0.8985 0.4478 0.0638
-0.9240 0.5112 0.0638
-0.9410 0.5058 0.0399
-0.8985 0.4478 0.0638
-0.9410 0.5058 0.0399
-0.9134 0.4388 0.0399
-0.8554 0.3853 0.0638
-0.8985 0.4478 0.0638
-0.9134 0.4388 0.0399
-0.8554 0.3853 0.0638
-0.9134 0.4388 0.0399
-0.8669 0.3740 0.0399
-0.7941 0.3250 0.0638
-0.8554 0.3853 0.0638
-0.8669 0.3740 0.0399
-0.7941 0.3250 0.0638
-0.8669 0.3740 0.0399
-0.8009 0.3119 0.0399
-0.7140 0.2683 0.0638
-0.7941 0.3250 0.0638
-0.8009 0.3119 0.0399
-0.7140 0.2683 0.0638
-0.8009 0.3119 0.0399
-0.7149 0.2532 0.0399
-0.5267 0.6514 0.0399
-0.5343 0.6460 0.0000
-0.5554 0.5991 0.0000
-0.9410 0.5058 0.0399
-0.9501 0.5743 0.0399
-0.9572 0.5743 0.0000
-0.9410 0.5058 0.0399
-0.9572 0.5743 0.0000
-0.9478 0.5036 0.0000
-0.9134 0.4388 0.0399
-0.9410 0.5058 0.0399
-0.9478 0.5036 0.0000
-0.9134 0.4388 0.0399
-0.9478 0.5036 0.0000
-0.9194 0.4352 0.0000
-0.8669 0.3740 0.0399
-0.9134 0.4388 0.0399
-0.9194 0.4352 0.0000
-0.8669 0.3740 0.0399
-0.9194 0.4352 0.0000
-0.8714 0.3694 0.0000
-0.8009 0.3119 0.0399
-0.8669 0.3740 0.0399
-0.8714 0.3694 0.0000
-0.8009 0.3119 0.0399
-0.8714 0.3694 0.0000
-0.8036 0.3067 0.0000
-0.7149 0.2532 0.0399
-0.8009 0.3119 0.0399
-0.8036 0.3067 0.0000
-0.7149 0.2532 0.0399
-0.8036 0.3067 0.0000
-0.7153 0.2472 0.0000
-0.6141 0.6458 0.0000
-0.6148 0.6511 -0.0399
-0.5343 0.6460 0.0000
-0.6089 0.1987 0.0399
-0.7153 0.2472 0.0000
-0.6117 0.1942 0.0000
-0.9478 0.5036 0.0000
-0.9572 0.5743 0.0000
-0.9501 0.5743 -0.0399
-0.9478 0.5036 0.0000
-0.9501 0.5743 -0.0399
-0.9410 0.5058 -0.0399
-0.9194 0.4352 0.0000
-0.9478 0.5036 0.0000
-0.9410 0.5058 -0.0399
-0.9194 0.4352 0.0000
-0.9410 0.5058 -0.0399
-0.9134 0.4388 -0.0399
-0.8714 0.3694 0.0000
-0.9194 0.4352 0.0000
-0.9134 0.4388 -0.0399
-0.8714 0.3694 0.0000
-0.9134 0.4388 -0.0399
-0.8669 0.3740 -0.0399
-0.8036 0.3067 0.0000
-0.8714 0.3694 0.0000
-0.8669 0.3740 -0.0399
-0.8036 0.3067 0.0000
-0.8669 0.3740 -0.0399
-0.8009 0.3119 -0.0399
-0.7153 0.2472 0.0000
-0.8036 0.3067 0.0000
-0.8009 0.3119 -0.0399
-0.7153 0.2472 0.0000
-0.8009 0.3119 -0.0399
-0.7149 0.2532 -0.0399
-0.6089 0.1987 -0.0399
-0.7140 0.2683 -0.0638
-0.6156 0.2168 -0.0638
-0.9410 0.5058 -0.0399
-0.9501 0.5743 -0.0399
-0.9324 0.5743 -0.0638
-0.9410 0.5058 -0.0399
-0.9324 0.5743 -0.0638
-0.9240 0.5112 -0.0638
-0.9134 0.4388 -0.0399
-0.9410 0.5058 -0.0399
-0.9240 0.5112 -0.0638
-0.9134 0.4388 -0.0399
-0.9240 0.5112 -0.0638
-0.8985 0.4478 -0.0638
-0.8669 0.3740 -0.0399
-0.9134 0.4388 -0.0399
-0.8985 0.4478 -0.0638
-0.8669 0.3740 -0.0399
-0.8985 0.4478 -0.0638
-0.8554 0.3853 -0.0638
-0.8009 0.3119 -0.0399
-0.8669 0.3740 -0.0399
-0.8554 0.3853 -0.0638
-0.8009 0.3119 -0.0399
-0.8554 0.3853 -0.0638
-0.7941 0.3250 -0.0638
-0.7149 0.2532 -0.0399
-0.8009 0.3119 -0.0399
-0.7941 0.3250 -0.0638
-0.7149 0.2532 -0.0399
-0.7941 0.3250 -0.0638
-0.7140 0.2683 -0.0638
-0.6156 0.2168 -0.0638
-0.6199 0.2381 -0.0718
-0.6043 0.2212 -0.1682
-0.7140 0.2683 -0.0638
-0.7127 0.2878 -0.0718
-0.6156 0.2168 -0.0638
-0.9240 0.5112 -0.0638
-0.9324 0.5743 -0.0638
-0.9093 0.5743 -0.0718
-0.9240 0.5112 -0.0638
-0.9093 0.5743 -0.0718
-0.9019 0.5183 -0.0718
-0.8985 0.4478 -0.0638
-0.9240 0.5112 -0.0638
-0.9019 0.5183 -0.0718
-0.8985 0.4478 -0.0638
-0.9019 0.5183 -0.0718
-0.8792 0.4595 -0.0718
-0.8554 0.3853 -0.0638
-0.8985 0.4478 -0.0638
-0.8792 0.4595 -0.0718
-0.8554 0.3853 -0.0638
-0.8792 0.4595 -0.0718
-0.8405 0.4001 -0.0718
-0.7941 0.3250 -0.0638
-0.8554 0.3853 -0.0638
-0.8405 0.4001 -0.0718
-0.7941 0.3250 -0.0638
-0.8405 0.4001 -0.0718
-0.7853 0.3421 -0.0718
-0.7140 0.2683 -0.0638
-0.7941 0.3250 -0.0638
-0.7853 0.3421 -0.0718
-0.7140 0.2683 -0.0638
-0.7853 0.3421 -0.0718
-0.7127 0.2878 -0.0718
-0.6155 0.2166 0.0636
-0.6089 0.1987 0.0399
-0.5758 0.1666 0.1602
-0.6155 0.2166 0.0636
-0.7149 0.2532 0.0399
-0.6089 0.1987 0.0399
-0.9019 0.5183 -0.0718
-0.9093 0.5743 -0.0718
-0.8863 0.5743 -0.0638
-0.9019 0.5183 -0.0718
-0.8863 0.5743 -0.0638
-0.8798 0.5254 -0.0638
-0.8792 0.4595 -0.0718
-0.9019 0.5183 -0.0718
-0.8798 0.5254 -0.0638
-0.8792 0.4595 -0.0718
-0.8798 0.5254 -0.0638
-0.8599 0.4713 -0.0638
-0.8405 0.4001 -0.0718
-0.8792 0.4595 -0.0718
-0.8599 0.4713 -0.0638
-0.8405 0.4001 -0.0718
-0.8599 0.4713 -0.0638
-0.8257 0.4148 -0.0638
-0.7853 0.3421 -0.0718
-0.8405 0.4001 -0.0718
-0.8257 0.4148 -0.0638
-0.7853 0.3421 -0.0718
-0.8257 0.4148 -0.0638
-0.7764 0.3592 -0.0638
-0.7127 0.2878 -0.0718
-0.7853 0.3421 -0.0718
-0.7764 0.3592 -0.0638
-0.7127 0.2878 -0.0718
-0.7764 0.3592 -0.0638
-0.7114 0.3073 -0.0638
-0.6199 0.2381 -0.0718
-0.7127 0.2878 -0.0718
-0.7114 0.3073 -0.0638
-0.6199 0.2381 -0.0718
-0.7114 0.3073 -0.0638
-0.6248 0.2596 -0.0638
-0.8798 0.5254 -0.0638
-0.8863 0.5743 -0.0638
-0.8686 0.5743 -0.0399
-0.8798 0.5254 -0.0638
-0.8686 0.5743 -0.0399
-0.8628 0.5309 -0.0399
-0.8599 0.4713 -0.0638
-0.8798 0.5254 -0.0638
-0.8628 0.5309 -0.0399
-0.8599 0.4713 -0.0638
-0.8628 0.5309 -0.0399
-0.8450 0.4803 -0.0399
-0.8257 0.4148 -0.0638
-0.8599 0.4713 -0.0638
-0.8450 0.4803 -0.0399
-0.8257 0.4148 -0.0638
-0.8450 0.4803 -0.0399
-0.8142 0.4262 -0.0399
-0.7764 0.3592 -0.0638
-0.8257 0.4148 -0.0638
-0.8142 0.4262 -0.0399
-0.7764 0.3592 -0.0638
-0.8142 0.4262 -0.0399
-0.7697 0.3723 -0.0399
-0.7114 0.3073 -0.0638
-0.7764 0.3592 -0.0638
-0.7697 0.3723 -0.0399
-0.7114 0.3073 -0.0638
-0.7697 0.3723 -0.0399
-0.7105 0.3224 -0.0399
-0.6248 0.2596 -0.0638
-0.7114 0.3073 -0.0638
-0.7105 0.3224 -0.0399
-0.6248 0.2596 -0.0638
-0.7105 0.3224 -0.0399
-0.6312 0.2776 -0.0399
-0.8628 0.5309 -0.0399
-0.8686 0.5743 -0.0399
-0.8615 0.5743 0.0000
-0.8628 0.5309 -0.0399
-0.8615 0.5743 0.0000
-0.8560 0.5331 0.0000
-0.8450 0.4803 -0.0399
-0.8628 0.5309 -0.0399
-0.8560 0.5331 0.0000
-0.8450 0.4803 -0.0399
-0.8560 0.5331 0.0000
-0.8390 0.4839 0.0000
-0.8142 0.4262 -0.0399
-0.8450 0.4803 -0.0399
-0.8390 0.4839 0.0000
-0.8142 0.4262 -0.0399
-0.8390 0.4839 0.0000
-0.8096 0.4307 0.0000
-0.7697 0.3723 -0.0399
-0.8142 0.4262 -0.0399
-0.8096 0.4307 0.0000
-0.7697 0.3723 -0.0399
-0.8096 0.4307 0.0000
-0.7669 0.3776 0.0000
-0.7105 0.3224 -0.0399
-0.7697 0.3723 -0.0399
-0.7669 0.3776 0.0000
-0.7105 0.3224 -0.0399
-0.7669 0.3776 0.0000
-0.7101 0.3284 0.0000
-0.6312 0.2776 -0.0399
-0.7105 0.3224 -0.0399
-0.7101 0.3284 0.0000
-0.7101 0.3284 0.0000
-0.6381 0.2872 0.0000
-0.6312 0.2776 -0.0399
0.5929 0.4378 -0.1650
0.5883 0.5175 0.0000
0.6010 0.4448 -0.0858
0.6569 0.4711 0.0000
0.6060 0.4638 0.0000
0.6010 0.4448 0.0858
0.7244 0.5140 0.0000
0.6569 0.4711 0.0000
0.6612 0.4547 0.0837
0.7244 0.5140 0.0000
0.6612 0.4547 0.0837
0.7307 0.5016 0.0736
0.7618 0.5743 0.0000
0.7244 0.5140 0.0000
0.7307 0.5016 0.0736
0.7618 0.5743 0.0000
0.7307 0.5016 0.0736
0.7689 0.5659 0.0605
0.7858 0.6426 0.0000
0.7618 0.5743 0.0000
0.7689 0.5659 0.0605
0.7858 0.6426 0.0000
0.7689 0.5659 0.0605
